Model_Type,Dataset,Mutable_Layers,Mutation_Level,Mutate_time,Number_of_Mutants,ParHAC_Threshold,Number_of_Clusters,Max_Cluster_Sz,Min_Cluster_Sz,Mean_Cluster_Sz,Cluster_time,Mutation_Score,MS_time,Total_time
examples/mnist/fcnn-mnist.keras,mnist,3,cluster,0.471505404,480,0.3,126,150,1,3.80952381,7.154547691,0.809333333,53.10357547,273.261126
examples/mnist/fcnn-mnist.keras,mnist,3,cluster,0.47520113,480,0.35,193,145,1,2.487046632,7.310916662,0.550666667,89.59327793,270.7917333
examples/mnist/fcnn-mnist.keras,mnist,3,cluster,0.444396019,480,0.35,174,147,1,2.75862069,7.188710451,0.412444444,80.89604545,277.0548012
examples/mnist/fcnn-mnist.keras,mnist,3,cluster,0.442897081,480,0.35,194,146,1,2.474226804,7.196936131,0.269111111,92.11530089,277.9507506
examples/mnist/fcnn-mnist.keras,mnist,3,cluster,0.462832451,480,0.35,178,147,1,2.696629213,7.319184542,0.346666667,85.27433491,273.1266553
examples/mnist/fcnn-mnist.keras,mnist,3,cluster,0.436681271,480,0.35,188,147,1,2.553191489,7.27098155,0.497333333,84.97953606,274.8525655
examples/mnist/fcnn-mnist.keras,mnist,3,cluster,0.443559885,480,0.35,175,148,1,2.742857143,7.121931076,0.455111111,80.93843007,274.9075534
examples/mnist/fcnn-mnist.keras,mnist,3,cluster,0.464207888,480,0.4,256,125,1,1.875,7.134148121,0.400666667,124.4701116,271.7880723
examples/mnist/fcnn-mnist.keras,mnist,3,cluster,0.441612005,480,0.4,250,127,1,1.92,7.233278751,0.596444444,122.4176965,274.4191887
examples/mnist/fcnn-mnist.keras,mnist,3,cluster,0.477734804,480,0.4,249,129,1,1.927710843,7.155974627,0.383777778,124.0454206,278.2014899
examples/mnist/fcnn-mnist.keras,mnist,3,cluster,0.452168226,480,0.4,249,126,1,1.927710843,7.12546277,0.633555556,120.7966986,276.3319905
examples/mnist/fcnn-mnist.keras,mnist,3,cluster,0.434828758,480,0.4,252,126,1,1.904761905,7.159559965,0.645333333,125.7806337,274.2222514
examples/mnist/fcnn-mnist.keras,mnist,3,cluster,0.439118147,480,0.4,245,126,1,1.959183673,7.136401892,0.572,118.4373996,273.2693157
examples/mnist/fcnn-mnist.keras,mnist,3,cluster,0.461069107,480,0.45,292,113,1,1.643835616,7.165546417,0.416,143.8386197,272.3257005
examples/mnist/fcnn-mnist.keras,mnist,3,cluster,0.448737621,480,0.45,291,119,1,1.649484536,7.10165,0.626888889,145.8502631,275.7699409
examples/mnist/fcnn-mnist.keras,mnist,3,cluster,0.443683863,480,0.45,297,116,1,1.616161616,7.106784821,0.380444444,150.4154818,278.2957864
examples/mnist/fcnn-mnist.keras,mnist,3,cluster,0.450372458,480,0.45,290,113,1,1.655172414,7.177609444,0.456,148.9691126,273.9119964
examples/mnist/fcnn-mnist.keras,mnist,3,cluster,0.43599081,480,0.45,291,113,1,1.649484536,7.037308216,0.577333333,145.0749319,275.7945857
examples/mnist/fcnn-mnist.keras,mnist,3,cluster,0.439805984,480,0.45,293,117,1,1.638225256,7.079285145,0.46,147.3829985,275.2118313
examples/mnist/fcnn-mnist.keras,mnist,3,cluster,0.461034775,480,0.5,311,102,1,1.54340836,7.141602039,0.62,154.7132189,271.7387595
examples/mnist/fcnn-mnist.keras,mnist,3,cluster,0.445518494,480,0.5,309,106,1,1.553398058,7.141176224,0.547555556,155.3006938,275.3318841
examples/mnist/fcnn-mnist.keras,mnist,3,cluster,0.443930864,480,0.5,314,102,1,1.52866242,7.206175089,0.524666667,159.102246,276.7840083
examples/mnist/fcnn-mnist.keras,mnist,3,cluster,0.447221279,480,0.5,308,104,1,1.558441558,7.159138441,0.422444444,155.3217967,273.5622282
examples/mnist/fcnn-mnist.keras,mnist,3,cluster,0.433602095,480,0.5,310,104,1,1.548387097,7.09046483,0.611111111,158.9886515,277.3310814
examples/mnist/fcnn-mnist.keras,mnist,3,cluster,0.437638998,480,0.5,313,104,1,1.533546326,7.023958445,0.482666667,156.8990483,273.1630816
examples/mnist/fcnn-mnist.keras,mnist,3,cluster,0.45881629,480,0.55,327,90,1,1.467889908,7.102257729,0.572222222,164.377641,272.75804
examples/mnist/fcnn-mnist.keras,mnist,3,cluster,0.448019743,480,0.55,329,87,1,1.458966565,7.098560095,0.608888889,166.4473727,275.2406156
examples/mnist/fcnn-mnist.keras,mnist,3,cluster,0.451536179,480,0.55,326,100,1,1.472392638,7.19625783,0.602222222,165.1260049,276.5642457
examples/mnist/fcnn-mnist.keras,mnist,3,cluster,0.468247652,480,0.55,328,95,1,1.463414634,7.149618626,0.585111111,165.3536561,273.3083444
examples/mnist/fcnn-mnist.keras,mnist,3,cluster,0.436848402,480,0.55,327,88,1,1.467889908,7.070684433,0.625333333,165.7129333,274.8185179
examples/mnist/fcnn-mnist.keras,mnist,3,cluster,0.494972467,480,0.55,331,91,1,1.450151057,7.031365156,0.624444444,167.7588215,274.7112093
examples/mnist/fcnn-mnist.keras,mnist,3,cluster,0.490520954,480,0.6,355,51,1,1.352112676,7.161996841,0.590666667,178.5263169,271.4080033
examples/mnist/fcnn-mnist.keras,mnist,3,cluster,0.445736647,480,0.6,352,54,1,1.363636364,7.150226593,0.578222222,179.006644,275.1870151
examples/mnist/fcnn-mnist.keras,mnist,3,cluster,0.4767313,480,0.6,355,53,1,1.352112676,7.155462265,0.578222222,182.5444434,276.712266
examples/mnist/fcnn-mnist.keras,mnist,3,cluster,0.435093164,480,0.6,357,51,1,1.344537815,7.301818132,0.504444444,179.2779796,272.7681642
examples/mnist/fcnn-mnist.keras,mnist,3,cluster,0.440669775,480,0.6,357,50,1,1.344537815,7.082624912,0.575111111,175.8774669,275.6401081
examples/mnist/fcnn-mnist.keras,mnist,3,cluster,0.453008413,480,0.6,353,55,1,1.359773371,7.029263496,0.593333333,179.1696179,273.0766814
examples/mnist/fcnn-mnist.keras,mnist,3,cluster,0.504467487,480,0.65,383,26,1,1.253263708,7.142914534,0.491333333,192.8961649,270.8779111
examples/mnist/fcnn-mnist.keras,mnist,3,cluster,0.441862583,480,0.65,385,30,1,1.246753247,7.015561581,0.466,199.1896684,276.1497214
examples/mnist/fcnn-mnist.keras,mnist,3,cluster,0.445531845,480,0.65,385,26,1,1.246753247,7.092118263,0.530666667,198.1780214,275.8457026
examples/mnist/fcnn-mnist.keras,mnist,3,cluster,0.45315361,480,0.65,378,32,1,1.26984127,7.127523899,0.528222222,200.9148009,271.7658186
examples/mnist/fcnn-mnist.keras,mnist,3,cluster,0.433923244,480,0.65,385,15,1,1.246753247,7.102412224,0.544888889,195.71452,274.4367719
examples/mnist/fcnn-mnist.keras,mnist,3,cluster,0.439061403,480,0.65,386,24,1,1.243523316,6.934505463,0.548888889,197.8162074,274.2607248
examples/mnist/fcnn-mnist.keras,mnist,3,cluster,0.459866047,480,0.7,415,8,1,1.156626506,7.223582029,0.522444444,213.5373697,273.2737727
examples/mnist/fcnn-mnist.keras,mnist,3,cluster,0.444896221,480,0.7,410,6,1,1.170731707,7.069249392,0.549777778,211.0750206,274.1383302
examples/mnist/fcnn-mnist.keras,mnist,3,cluster,0.455818176,480,0.7,412,8,1,1.165048544,7.093703032,0.512444444,215.5986083,278.1934981
examples/mnist/fcnn-mnist.keras,mnist,3,cluster,0.459167957,480,0.7,416,4,1,1.153846154,7.201041222,0.555777778,212.741612,274.8608589
examples/mnist/fcnn-mnist.keras,mnist,3,cluster,0.44069171,480,0.7,409,14,1,1.173594132,7.200740576,0.554888889,212.7725835,275.7091155
examples/mnist/fcnn-mnist.keras,mnist,3,cluster,0.438840628,480,0.7,413,4,1,1.162227603,7.145725727,0.543111111,213.1802294,274.6569233
examples/mnist/fcnn-mnist.keras,mnist,3,cluster,0.443948269,480,0.8,455,2,1,1.054945055,7.110179901,0.524222222,234.4451759,272.3096838
examples/mnist/fcnn-mnist.keras,mnist,3,cluster,0.441391706,480,0.8,454,3,1,1.057268722,7.039439201,0.524,236.7398005,275.3981621
examples/mnist/fcnn-mnist.keras,mnist,3,cluster,0.450758219,480,0.8,456,2,1,1.052631579,7.123743773,0.531333333,237.7564299,275.3673811
examples/mnist/fcnn-mnist.keras,mnist,3,cluster,0.454751492,480,0.8,457,3,1,1.050328228,7.116312742,0.519333333,234.9802637,274.5614591
examples/mnist/fcnn-mnist.keras,mnist,3,cluster,0.433337212,480,0.8,459,2,1,1.045751634,7.033229351,0.532666667,234.2756488,276.1263108
examples/mnist/fcnn-mnist.keras,mnist,3,cluster,0.470038176,480,0.8,456,2,1,1.052631579,6.971971512,0.534444444,236.6619415,274.6294813
examples/mnist/fcnn-mnist.keras,mnist,3,cluster,0.464564562,480,0.9,472,2,1,1.016949153,7.167138338,0.531555556,245.2505736,274.1058009
examples/mnist/fcnn-mnist.keras,mnist,3,cluster,0.466202021,480,0.9,473,2,1,1.014799154,7.071844339,0.531555556,246.1807783,274.6924908
examples/mnist/fcnn-mnist.keras,mnist,3,cluster,0.457725763,480,0.9,471,2,1,1.01910828,7.073026419,0.531555556,246.3862596,276.1060874
examples/mnist/fcnn-mnist.keras,mnist,3,cluster,0.455014706,480,0.9,471,2,1,1.01910828,7.267257214,0.531777778,248.5438075,273.4426656
examples/mnist/fcnn-mnist.keras,mnist,3,cluster,0.463596821,480,0.9,472,2,1,1.016949153,6.926557779,0.530666667,247.5025415,274.7105572
examples/mnist/fcnn-mnist.keras,mnist,3,cluster,0.462237835,480,0.9,473,2,1,1.014799154,6.967698574,0.527555556,248.0878077,276.1343384
examples/mnist/fcnn-mnist.keras,mnist,3,cluster,0.448991299,480,0.99,480,1,1,1,7.092049837,0.530666667,249.7091842,274.0529547
examples/mnist/fcnn-mnist.keras,mnist,3,cluster,0.471677065,480,0.99,479,2,1,1.002087683,7.073686838,0.530222222,251.7148166,276.2567372
examples/mnist/fcnn-mnist.keras,mnist,3,cluster,0.457864285,480,0.99,480,1,1,1,7.047755003,0.530666667,251.8326542,276.0893815
examples/mnist/fcnn-mnist.keras,mnist,3,cluster,0.452438116,480,0.99,480,1,1,1,7.039573908,0.530666667,251.5679615,273.6020513
examples/mnist/fcnn-mnist.keras,mnist,3,cluster,0.463666439,480,0.99,480,1,1,1,7.053036928,0.530666667,249.5193937,275.9279742
examples/mnist/fcnn-mnist.keras,mnist,3,cluster,0.494954586,480,0.99,480,1,1,1,7.057361126,0.530666667,251.8865118,276.3142538
examples/mnist/lenet5-mnist.keras,mnist,4,cluster,0.617000103,708,0.1,42,360,1,16.85714286,7.119685411,0.074926254,18.62679529,417.090771
examples/mnist/lenet5-mnist.keras,mnist,4,cluster,0.613697052,708,0.1,42,360,1,16.85714286,6.934018612,0.260176991,18.16861296,417.7390521
examples/mnist/lenet5-mnist.keras,mnist,4,cluster,0.611433506,708,0.1,43,360,1,16.46511628,7.033784389,0.287905605,19.15853024,423.7998099
examples/mnist/lenet5-mnist.keras,mnist,4,cluster,0.607817888,708,0.1,44,360,1,16.09090909,7.099739313,0.068141593,18.69936728,415.1781495
examples/mnist/lenet5-mnist.keras,mnist,4,cluster,0.609228373,708,0.1,43,360,1,16.46511628,6.976860285,0.262684366,17.97944093,421.7667584
examples/mnist/lenet5-mnist.keras,mnist,4,cluster,0.615083933,708,0.1,44,360,1,16.09090909,6.863185406,0.431858407,20.03750539,420.3671434
examples/mnist/lenet5-mnist.keras,mnist,4,cluster,0.623539925,708,0.2,105,360,1,6.742857143,6.907250166,0.163716814,43.05999947,416.6945522
examples/mnist/lenet5-mnist.keras,mnist,4,cluster,0.61934042,708,0.2,111,360,1,6.378378378,7.020674944,0.12920354,47.38925171,420.3875048
examples/mnist/lenet5-mnist.keras,mnist,4,cluster,0.625967979,708,0.2,108,360,1,6.555555556,6.919183016,0.537168142,46.09133172,421.5682127
examples/mnist/lenet5-mnist.keras,mnist,4,cluster,0.607141972,708,0.2,112,360,1,6.321428571,6.987018108,0.059882006,47.10119796,418.6737318
examples/mnist/lenet5-mnist.keras,mnist,4,cluster,0.612316847,708,0.2,109,360,1,6.495412844,6.910110235,0.129646018,42.82197428,418.9450154
examples/mnist/lenet5-mnist.keras,mnist,4,cluster,0.609975576,708,0.2,109,360,1,6.495412844,6.86428237,0.323746313,46.03089476,421.5410941
examples/mnist/lenet5-mnist.keras,mnist,4,cluster,0.619976521,708,0.3,233,346,1,3.038626609,6.962505817,0.495280236,116.7447522,414.211518
examples/mnist/lenet5-mnist.keras,mnist,4,cluster,0.62249732,708,0.3,242,341,1,2.925619835,7.043761015,0.088938053,122.7895627,418.7338052
examples/mnist/lenet5-mnist.keras,mnist,4,cluster,0.627003908,708,0.3,245,335,1,2.889795918,6.833648682,0.337610619,125.0928729,418.5736277
examples/mnist/lenet5-mnist.keras,mnist,4,cluster,0.604357719,708,0.3,251,332,1,2.820717131,6.939203024,0.156637168,121.6850812,418.045568
examples/mnist/lenet5-mnist.keras,mnist,4,cluster,0.615458727,708,0.3,247,334,1,2.866396761,6.875356436,0.292920354,132.2252269,419.9771945
examples/mnist/lenet5-mnist.keras,mnist,4,cluster,0.611730576,708,0.3,240,341,1,2.95,6.785329819,0.192772861,122.9063866,420.7649903
examples/mnist/lenet5-mnist.keras,mnist,4,cluster,0.617140055,708,0.35,358,260,1,1.977653631,7.017382145,0.174336283,188.871042,415.2054398
examples/mnist/lenet5-mnist.keras,mnist,4,cluster,0.619288206,708,0.35,363,265,1,1.950413223,6.935885668,0.143510324,192.824861,417.8421888
examples/mnist/lenet5-mnist.keras,mnist,4,cluster,0.625854969,708,0.35,365,258,1,1.939726027,7.01250577,0.296755162,194.4895186,421.8200274
examples/mnist/lenet5-mnist.keras,mnist,4,cluster,0.613124371,708,0.35,370,268,1,1.913513514,6.912078619,0.22359882,194.6924131,416.4473042
examples/mnist/lenet5-mnist.keras,mnist,4,cluster,0.613873959,708,0.35,377,246,1,1.877984085,6.881800413,0.25280236,203.1584768,421.5928242
examples/mnist/lenet5-mnist.keras,mnist,4,cluster,0.612249613,708,0.35,355,272,1,1.994366197,6.857806683,0.294837758,189.1754026,418.9626081
examples/mnist/lenet5-mnist.keras,mnist,4,cluster,0.626788378,708,0.4,455,173,1,1.556043956,6.92400074,0.18820059,246.9436672,418.330019
examples/mnist/lenet5-mnist.keras,mnist,4,cluster,0.616247177,708,0.4,440,185,1,1.609090909,6.829506636,0.401474926,238.5495975,419.2317405
examples/mnist/lenet5-mnist.keras,mnist,4,cluster,0.622691631,708,0.4,426,214,1,1.661971831,6.80248189,0.265339233,230.3021584,418.2563059
examples/mnist/lenet5-mnist.keras,mnist,4,cluster,0.605646372,708,0.4,447,183,1,1.583892617,6.787671804,0.369321534,248.7307951,416.7139175
examples/mnist/lenet5-mnist.keras,mnist,4,cluster,0.606225014,708,0.4,436,200,1,1.623853211,6.773807764,0.346902655,240.2116127,420.087661
examples/mnist/lenet5-mnist.keras,mnist,4,cluster,0.621945143,708,0.4,436,205,1,1.623853211,6.52911067,0.166814159,236.1994743,419.7432487
examples/mnist/lenet5-mnist.keras,mnist,4,cluster,0.615199089,708,0.45,501,132,1,1.413173653,6.861237288,0.370501475,272.2989867,417.161072
examples/mnist/lenet5-mnist.keras,mnist,4,cluster,0.616290092,708,0.45,512,105,1,1.3828125,6.916719675,0.213864307,281.4164996,420.5009174
examples/mnist/lenet5-mnist.keras,mnist,4,cluster,0.626760721,708,0.45,497,128,1,1.424547284,6.751381636,0.276548673,274.5087826,422.6663976
examples/mnist/lenet5-mnist.keras,mnist,4,cluster,0.617893219,708,0.45,495,137,1,1.43030303,6.814369202,0.198082596,271.5283527,418.9795687
examples/mnist/lenet5-mnist.keras,mnist,4,cluster,0.617160797,708,0.45,506,118,1,1.399209486,6.772134781,0.210176991,268.7021582,416.7986839
examples/mnist/lenet5-mnist.keras,mnist,4,cluster,0.618314743,708,0.45,498,117,1,1.421686747,6.753285646,0.25339233,272.8037474,418.247622
examples/mnist/lenet5-mnist.keras,mnist,4,cluster,0.618191481,708,0.5,543,70,1,1.303867403,6.820929766,0.220353982,296.5879798,415.7909739
examples/mnist/lenet5-mnist.keras,mnist,4,cluster,0.625607967,708,0.5,555,23,1,1.275675676,6.743304491,0.263421829,305.6636112,418.7511828
examples/mnist/lenet5-mnist.keras,mnist,4,cluster,0.622565746,708,0.5,563,26,1,1.257548845,6.778552771,0.241150442,311.0576832,420.2969575
examples/mnist/lenet5-mnist.keras,mnist,4,cluster,0.610036612,708,0.5,574,16,1,1.233449477,6.740095854,0.259882006,309.4265814,415.8387945
examples/mnist/lenet5-mnist.keras,mnist,4,cluster,0.608571291,708,0.5,567,22,1,1.248677249,6.603217363,0.276253687,315.6718984,421.0565128
examples/mnist/lenet5-mnist.keras,mnist,4,cluster,0.614517212,708,0.5,562,22,1,1.259786477,6.787780285,0.243510324,311.7105637,422.4810057
examples/mnist/lenet5-mnist.keras,mnist,4,cluster,0.619557858,708,0.55,593,2,1,1.193929174,6.800490856,0.244100295,324.1361372,415.9180791
examples/mnist/lenet5-mnist.keras,mnist,4,cluster,0.620470285,708,0.55,601,2,1,1.178036606,6.850170851,0.255457227,334.694279,421.5809577
examples/mnist/lenet5-mnist.keras,mnist,4,cluster,0.616927862,708,0.55,599,2,1,1.18196995,6.721394777,0.259292035,329.8719065,418.156817
examples/mnist/lenet5-mnist.keras,mnist,4,cluster,0.610510588,708,0.55,604,2,1,1.17218543,6.679090738,0.264159292,331.5114245,416.689667
examples/mnist/lenet5-mnist.keras,mnist,4,cluster,0.610588789,708,0.55,601,2,1,1.178036606,6.712761164,0.255014749,323.0418613,419.2367208
examples/mnist/lenet5-mnist.keras,mnist,4,cluster,0.622122526,708,0.55,605,2,1,1.170247934,6.672837734,0.249557522,335.187973,419.7680423
examples/mnist/lenet5-mnist.keras,mnist,4,cluster,0.619962454,708,0.6,609,2,1,1.162561576,6.816218615,0.25840708,334.4792931,415.5385435
examples/mnist/lenet5-mnist.keras,mnist,4,cluster,0.625665903,708,0.6,621,2,1,1.140096618,6.708545446,0.266519174,344.5453455,419.3620164
examples/mnist/lenet5-mnist.keras,mnist,4,cluster,0.625579357,708,0.6,612,2,1,1.156862745,6.743064642,0.259734513,340.3759484,421.8337171
examples/mnist/lenet5-mnist.keras,mnist,4,cluster,0.618209362,708,0.6,620,2,1,1.141935484,6.587034702,0.262684366,340.0556138,416.1224918
examples/mnist/lenet5-mnist.keras,mnist,4,cluster,0.615334511,708,0.6,610,2,1,1.160655738,6.616637945,0.265929204,332.3488581,419.9949296
examples/mnist/lenet5-mnist.keras,mnist,4,cluster,0.615511894,708,0.6,609,2,1,1.162561576,6.477382421,0.250737463,338.6164868,421.0878806
examples/mnist/lenet5-mnist.keras,mnist,4,cluster,0.62008667,708,0.65,627,2,1,1.129186603,6.805739641,0.259439528,344.7177708,417.1496124
examples/mnist/lenet5-mnist.keras,mnist,4,cluster,0.619787693,708,0.65,634,2,1,1.116719243,6.659078836,0.258702065,352.6054728,421.3615682
examples/mnist/lenet5-mnist.keras,mnist,4,cluster,0.62071085,708,0.65,633,2,1,1.118483412,6.73957181,0.252654867,352.2771084,421.9514825
examples/mnist/lenet5-mnist.keras,mnist,4,cluster,0.609345198,708,0.65,644,2,1,1.099378882,6.673585653,0.257817109,352.2728155,417.5407658
examples/mnist/lenet5-mnist.keras,mnist,4,cluster,0.618494749,708,0.65,630,2,1,1.123809524,6.581364155,0.259144543,354.5013282,423.5076485
examples/mnist/lenet5-mnist.keras,mnist,4,cluster,0.610510826,708,0.65,637,2,1,1.111459969,6.665105104,0.255014749,355.9625428,423.011596
examples/mnist/lenet5-mnist.keras,mnist,4,cluster,0.619963408,708,0.7,654,2,1,1.082568807,6.738375664,0.260029499,362.1137536,418.308583
examples/mnist/lenet5-mnist.keras,mnist,4,cluster,0.626334667,708,0.7,653,2,1,1.084226646,6.730970144,0.25619469,360.6304343,416.7050934
examples/mnist/lenet5-mnist.keras,mnist,4,cluster,0.623372078,708,0.7,651,2,1,1.087557604,6.67889905,0.259587021,365.8397217,424.1996706
examples/mnist/lenet5-mnist.keras,mnist,4,cluster,0.605412483,708,0.7,653,2,1,1.084226646,6.619716406,0.262979351,363.0424762,416.2350597
examples/mnist/lenet5-mnist.keras,mnist,4,cluster,0.608074188,708,0.7,654,2,1,1.082568807,6.575415611,0.260324484,356.6751404,423.8633564
examples/mnist/lenet5-mnist.keras,mnist,4,cluster,0.611682415,708,0.7,653,2,1,1.084226646,6.535997152,0.262094395,365.4372284,422.2540257
examples/mnist/lenet5-mnist.keras,mnist,4,cluster,0.624230385,708,0.8,670,2,1,1.056716418,6.80663538,0.255162242,368.8530548,415.8919599
examples/mnist/lenet5-mnist.keras,mnist,4,cluster,0.618257046,708,0.8,666,2,1,1.063063063,6.58599782,0.255457227,367.913223,416.8326504
examples/mnist/lenet5-mnist.keras,mnist,4,cluster,0.62209034,708,0.8,669,2,1,1.058295964,6.595910549,0.254129794,376.3334401,423.9783759
examples/mnist/lenet5-mnist.keras,mnist,4,cluster,0.6076653,708,0.8,678,2,1,1.044247788,6.668693304,0.264159292,373.0412998,415.5935283
examples/mnist/lenet5-mnist.keras,mnist,4,cluster,0.611338615,708,0.8,671,2,1,1.05514158,6.62578702,0.256489676,368.1266482,417.951941
examples/mnist/lenet5-mnist.keras,mnist,4,cluster,0.6223948,708,0.8,672,2,1,1.053571429,6.577155828,0.257964602,375.1726787,421.1919489
examples/mnist/lenet5-mnist.keras,mnist,4,cluster,0.615598202,708,0.9,681,2,1,1.039647577,6.656423807,0.260619469,374.4362867,414.4800463
examples/mnist/lenet5-mnist.keras,mnist,4,cluster,0.618393421,708,0.9,680,2,1,1.041176471,6.730871201,0.25339233,381.3171234,421.9031334
examples/mnist/lenet5-mnist.keras,mnist,4,cluster,0.627535343,708,0.9,682,2,1,1.038123167,6.634251833,0.256047198,381.6138957,421.7050977
examples/mnist/lenet5-mnist.keras,mnist,4,cluster,0.605318069,708,0.9,681,2,1,1.039647577,6.546352148,0.259882006,382.788079,416.6896553
examples/mnist/lenet5-mnist.keras,mnist,4,cluster,0.611634731,708,0.9,679,2,1,1.042709867,6.536651611,0.260619469,375.9600918,419.818675
examples/mnist/lenet5-mnist.keras,mnist,4,cluster,0.617893696,708,0.9,682,2,1,1.038123167,6.567043066,0.255162242,378.351743,417.8471546
examples/mnist/lenet5-mnist.keras,mnist,4,cluster,0.62293148,708,0.99,708,1,1,1,6.610214233,0.257522124,391.819057,416.51316
examples/mnist/lenet5-mnist.keras,mnist,4,cluster,0.619082928,708,0.99,708,1,1,1,6.724532604,0.257522124,391.5996983,416.1340351
examples/mnist/lenet5-mnist.keras,mnist,4,cluster,0.628942013,708,0.99,708,1,1,1,6.689549208,0.257522124,395.844162,421.1735704
examples/mnist/lenet5-mnist.keras,mnist,4,cluster,0.609371901,708,0.99,708,1,1,1,6.658830643,0.257522124,387.5042024,419.7629828
examples/mnist/lenet5-mnist.keras,mnist,4,cluster,0.615020275,708,0.99,708,1,1,1,6.455378294,0.257522124,396.989475,418.6538293
examples/mnist/lenet5-mnist.keras,mnist,4,cluster,0.620488167,708,0.99,708,1,1,1,6.478924513,0.257522124,398.3371015,423.0578089
